nome_titulo;titulo;data_ativacao_titulo;data_validade_titulo;cod_situacao;situacao;municipio;uf;processo;atividade;tipologia_licenciada;Latitude;Longitude;gerencia;situacao_processo;empreendimento;Localizacao;data_criacao_processo;ano_ativacao;ano_processo;estado;nome;ano_validade;pais;ponto;COUNT
Autorização;5723;30/12/2024;30/12/2025;2;Ativo;Marabá;PA;2024/0000027206;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Captura, Coleta, Resgate, Transporte e Soltura de fauna silvestre, inclusive em área de supressão florestal;-5,455361;-49,14609;DLA;Deferido;TRANSMISSORA ALIANCA DE ENERGIA ELETRICA S/A;Marabá,PA, Brasil;08/07/2024;2024;2024;PARA;Manejo de Fauna Silvestre;2025;BRASIL;POINT(-49.14609 -5.455361);1
Autorização;5794;14/03/2025;14/03/2026;2;Ativo;Tucumã;PA;2025/0000005967;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Captura, Coleta, Resgate, Transporte e Soltura de fauna silvestre, inclusive em área de supressão florestal;-6,860887;-51,447869;DLA;Deferido;MINERAÇÃO CARAÍBA S.A;Tucumã,PA, Brasil;10/02/2025;2025;2025;PARA;Resgate de Fauna Silvestre;2026;BRASIL;POINT(-51.4478690388068 -6.86088653126489);1
Autorização;5877;09/07/2025;09/07/2026;2;Ativo;Santarém;PA;2025/0000016515;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Captura, Coleta, Resgate, Transporte e Soltura de fauna silvestre, inclusive em área de supressão florestal;-2,424765;-54,786243;DLA;Encaminhado;BLOCO DOS ONZE AEROPORTOS DO BRASIL S.A;Santarém,PA, Brasil;22/04/2025;2025;2025;PARA;Autorização de Manejo de Fauna;2026;BRASIL;POINT(-54.7862434387207 -2.42476531135213);1
Autorização;5945;03/09/2025;03/09/2026;2;Ativo;Itaituba;PA;2025/0000031748;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Captura, Coleta, Resgate, Transporte e Soltura de fauna silvestre, inclusive em área de supressão florestal;-4,377349;-56,070344;DLA;Encaminhado;PORTOÁGIL LOGISTICA SPE LTDA;Itaituba,PA, Brasil;29/07/2025;2025;2025;PARA;Autorização para afugentamento e resgate de fauna;2026;BRASIL;POINT(-56.0703437356151 -4.37734866839164);1
Autorização;5876;18/07/2025;18/07/2026;2;Ativo;Altamira;PA;2025/0000016516;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Captura, Coleta, Resgate, Transporte e Soltura de fauna silvestre, inclusive em área de supressão florestal;-3,253293;-52,24926;DLA;Encaminhado;BLOCO DOS ONZE AEROPORTOS DO BRASIL S.A;Altamira,PA, Brasil;22/04/2025;2025;2025;PARA;Autorização para manejo de fauna;2026;BRASIL;POINT(-52.2492599487305 -3.25329349149811);1
Autorização;5950;09/09/2025;09/09/2026;2;Ativo;Marabá;PA;2025/0000016519;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Captura, Coleta, Resgate, Transporte e Soltura de fauna silvestre, inclusive em área de supressão florestal;-5,371638;-49,137039;DLA;Encaminhado;BLOCO DOS ONZE AEROPORTOS DO BRASIL S.A;Marabá,PA, Brasil;22/04/2025;2025;2025;PARA;Autorização de Manejo de Fauna;2026;BRASIL;POINT(-49.1370391845703 -5.37163782077928);1
Autorização;5869;09/07/2025;09/07/2026;2;Ativo;Santarém;PA;2025/0000016024;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Captura, Coleta, Resgate, Transporte e Soltura de fauna silvestre, inclusive em área de supressão florestal;-2,477171;-54,591114;DLA;Encaminhado;TTN TRANSBORDO E TRANSPORTE FLUVIAL DO NORTE LTDA;Santarém,PA, Brasil;16/04/2025;2025;2025;PARA;Autorização para Inventário de Biota Aquática;2026;BRASIL;POINT(-54.591114 -2.477171);1
Licença de Operação;11813;12/08/2019;11/08/2023;6;Suspenso;Altamira;PA;2018/0000058124;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Transporte, coleta e destinação final de resíduos sólidos urbanos;-3,200461;-52,216589;NURE-ALT;Arquivado;MOLDAR SERVIÇOS E VEICULOS LTDA - ME;Altamira,PA, Brasil;10/12/2018;2019;2018;PARA;Licença de Operação;2023;BRASIL;POINT(-52.216589 -3.200461);1
Licença de Operação;12285;26/06/2020;25/06/2024;6;Suspenso;Curuá;PA;2019/0000003657;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Posto Revendedor, Posto Flutuante, Posto de Abastecimento, Posto Varejista de Querosene e Gasolina de Aviação;-1,895903;-55,116969;NURE-SAN;Arquivado;MARCELO DA COSTA BENTES EIRELI - EPP;Curuá,PA, Brasil;31/01/2019;2020;2019;PARA;Licença de Operação;2024;BRASIL;POINT(-55.116969 -1.895903);1
Licença de Operação;12667;13/04/2021;12/04/2025;6;Suspenso;Paragominas;PA;2020/0000033103;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Depósito de recebimento de embalagem de agrotóxico;-2,995833;-47,352778;NURE-PARAG;Arquivado;ASSOCIAÇÃO DO COMÉRCIO AGROPECUÁRIO DO PARÁ - ACAP;Paragominas,PA, Brasil;13/11/2020;2021;2020;PARA;Licença de Operação;2025;BRASIL;POINT(-47.352778 -2.995833);1
Licença de Operação;13853;07/12/2022;06/12/2026;6;Suspenso;Santarém;PA;2022/0000019317;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Terminais de distribuição de combustíveis, Terminal Revendedor Retalhista (TRR), Terminal Transportador Retalhista e Bases de Distribuição de combustíveis e lubrificantes;-2,465453;-54,726428;NURE-SAN;Suspenso;TRR PETROLEUM COMERCIO ATACADISTA DE COMBUSTIVEIS - LTDA;Santarém,PA, Brasil;07/06/2022;2022;2022;PARA;Licença de Operação;2026;BRASIL;POINT(-54.726428 -2.465453);1
Licença de Operação;12104;01/04/2020;31/03/2024;2;Ativo;Tomé-Açu;PA;2011/0000026600;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Posto Revendedor, Posto Flutuante, Posto de Abastecimento, Posto Varejista de Querosene e Gasolina de Aviação;-2,422306;-48,156306;DLA;Deferido;MINERAÇÃO PARAGOMINAS S.A.;Tomé-Açu,PA, Brasil;09/09/2011;2020;2011;PARA;Licença de Operação;2024;BRASIL;POINT(-48.156306 -2.422306);1
Licença de Operação;11949;13/11/2019;12/11/2023;2;Ativo;Dom Eliseu;PA;2016/0000004388;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Preparação e curtimento de couros e peles;-4,433139;-47,549111;NURE-PARAG;Arquivado;BELA VISTA INDÚSTRIA & COMÉRCIO DE COUROS LTDA;Dom Eliseu,PA, Brasil;15/02/2016;2019;2016;PARA;Licença de Operação;2023;BRASIL;POINT(-47.549111 -4.433139);1
Licença de Operação;13280;04/03/2022;03/03/2026;2;Ativo;Belém;PA;2016/0000022888;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Instalação portuária dentro ou fora do porto organizado e terminal de uso privado para cargas em geral, incluindo perigosas;-1,475025;-48,46755;DLA;Notificado;ISHIGURO E CIA LTDA;Belém,PA, Brasil;27/06/2016;2022;2016;PARA;Licença de Operação;2026;BRASIL;POINT(-48.46755 -1.475025);1
Licença de Operação;15472;23/05/2025;22/05/2029;2;Ativo;Xinguara;PA;2017/0000011066;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Matadouro/Frigorífico;-7,095394;-49,946278;DLA;Encaminhado;FTS- FRIGORÍFICO TAVARES DA SILVA LTDA;Xinguara,PA, Brasil;06/04/2017;2025;2017;PARA;Licença de Operação;2029;BRASIL;POINT(-49.946278 -7.095394);1
Licença de Operação;11645;14/06/2019;13/06/2023;2;Ativo;Canaã Dos Carajás;PA;2017/0000034707;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Extração de Rochas para uso imediato na Construção Civil (Brita ou Pedra de Talhe);-6,496944;-49,878333;DLA;Deferido;GEOTERRA SERVIÇOS E MINERAÇÃO LTDA;Canaã Dos Carajás,PA, Brasil;13/10/2017;2019;2017;PARA;Licença de Operação;2023;BRASIL;POINT(-49.878333 -6.496944);1
Licença de Operação;11378;21/02/2019;20/02/2023;2;Ativo;Dom Eliseu;PA;2017/0000042118;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Terminais de distribuição de combustíveis, Terminal Revendedor Retalhista (TRR), Terminal Transportador Retalhista e Bases de Distribuição de combustíveis e lubrificantes;-4,313142;-47,552628;NURE-PARAG;Arquivado;TRR TRANSPORTE E COMERCIO DE COMBUSTIVEL DOM ELISEU LTDA;Dom Eliseu,PA, Brasil;12/12/2017;2019;2017;PARA;Licença de Operação;2023;BRASIL;POINT(-47.552628 -4.313142);1
Licença de Operação;12400;23/09/2020;22/09/2024;2;Ativo;Altamira;PA;2018/0000043840;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Comercialização e Manejo de Recursos Aquáticos Vivos;-3,208333;-52,208361;NURE-ALT;Deferido;M. ROCHA DE SOUSA EXP.-ME;Altamira,PA, Brasil;12/09/2018;2020;2018;PARA;Licença de Operação;2024;BRASIL;POINT(-52.208361 -3.208333);1
Licença de Operação;11820;22/08/2019;21/08/2023;2;Ativo;Marabá;PA;2018/0000033865;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Transporte de Minérios/coque;-5,363833;-49,079939;NURE-MAR;Arquivado;SULMAIS TRANSPORTES LTDA;Marabá,PA, Brasil;18/07/2018;2019;2018;PARA;Licença de Operação;2023;BRASIL;POINT(-49.079939 -5.363833);1
Licença de Operação;12441;15/10/2020;14/10/2024;2;Ativo;Ananindeua;PA;2018/0000036290;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Penitenciária e Centros de Recuperação de Infratores;-1,381667;-48,406389;DLA;Encaminhado;SUPERINTENDENCIA DO SISTEMA PENITENCIARIO DO ESTADO DO PARA;Ananindeua,PA, Brasil;01/08/2018;2020;2018;PARA;Licença de Operação;2024;BRASIL;POINT(-48.406389 -1.381667);1
Licença de Operação;11702;24/05/2019;23/05/2023;2;Ativo;Marabá;PA;2019/0000004705;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Empresa Transportadora de carvão vegetal;-5,368611;-49,117778;NURE-MAR;Arquivado;TRANSPAR TRANSPORTADORA DO PARÁ EIRELI;Marabá,PA, Brasil;08/02/2019;2019;2019;PARA;Licença de Operação;2023;BRASIL;POINT(-49.117778 -5.368611);1
Licença de Operação;11938;11/11/2019;10/11/2023;2;Ativo;Altamira;PA;2019/0000011686;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Comercialização e Manejo de Recursos Aquáticos Vivos;-3,223889;-52,219278;NURE-ALT;Arquivado;F L P DE OLIVEIRA;Altamira,PA, Brasil;27/03/2019;2019;2019;PARA;Licença de Operação;2023;BRASIL;POINT(-52.219278 -3.223889);1
Licença de Operação;12033;17/01/2020;16/01/2024;2;Ativo;Santarém;PA;2019/0000009852;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Comercialização e Manejo de Recursos Aquáticos Vivos;-2,461944;-54,709444;NURE-SAN;Deferido;AMAZON WILD SANTARÉM COMÉRCIO,EXP. DE PEIXES E IMP. DE PRODUTOS PARA AQUARISMO;Santarém,PA, Brasil;15/03/2019;2020;2019;PARA;Licença de Operação;2024;BRASIL;POINT(-54.709444 -2.461944);1
Licença de Operação;12431;11/12/2020;10/12/2024;2;Ativo;Marabá;PA;2019/0000014535;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Terminais de distribuição de combustíveis, Terminal Revendedor Retalhista (TRR), Terminal Transportador Retalhista e Bases de Distribuição de combustíveis e lubrificantes;-5,368889;-49,117778;NURE-MAR;Notificado;TRR BRASIL LTDA;Marabá,PA, Brasil;12/04/2019;2020;2019;PARA;Licença de Operação;2024;BRASIL;POINT(-49.117778 -5.368889);1
Licença de Operação;11925;23/10/2019;22/10/2023;2;Ativo;Parauapebas;PA;2018/0000054409;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Transporte de Minérios/coque;-6,0675;-49,902222;NURE-MAR;Arquivado;SOUZA E LAMOUNIER TRANSPORTES E NEGOCIOS IMOBILIÁRIOS LTDA;Parauapebas,PA, Brasil;19/11/2018;2019;2018;PARA;Licença de Operação;2023;BRASIL;POINT(-49.902222 -6.0675);1
Licença de Operação;11850;10/09/2019;09/09/2023;2;Ativo;Marabá;PA;2019/0000012139;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Transporte de Minérios/coque;-5,378244;-49,076081;NURE-MAR;Arquivado;P. ROBERTO DA SILVA JUNIOR - SERVIÇOS;Marabá,PA, Brasil;29/03/2019;2019;2019;PARA;Licença de Operação;2023;BRASIL;POINT(-49.076081 -5.378244);1
Licença de Operação;13311;15/02/2022;14/02/2026;2;Ativo;Santarém;PA;2019/0000033145;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Terminais de distribuição de combustíveis, Terminal Revendedor Retalhista (TRR), Terminal Transportador Retalhista e Bases de Distribuição de combustíveis e lubrificantes;-2,443056;-54,708333;NURE-SAN;Em análise;COMBUSTOL COMÉRCIO DE PETRÓLEO LTDA;Santarém,PA, Brasil;12/08/2019;2022;2019;PARA;Licença de Operação;2026;BRASIL;POINT(-54.708333 -2.443056);1
Licença de Operação;12615;09/02/2021;08/02/2025;2;Ativo;Santarém;PA;2019/0000030753;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Comercialização e Manejo de Recursos Aquáticos Vivos;-2,4231;-54,706972;NURE-SAN;Encaminhado;AMAZON COMÉRCIO DE PEIXES ORNAMENTAIS SANTARÉM EIRELI;Santarém,PA, Brasil;26/07/2019;2021;2019;PARA;Licença de Operação;2025;BRASIL;POINT(-54.706972 -2.4231);1
Licença de Operação;12085;27/02/2020;26/02/2024;2;Ativo;Dom Eliseu;PA;2019/0000042282;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Preparação e curtimento de couros e peles;-4,425136;-47,560194;NURE-PARAG;Arquivado;PARA COURO INDUSTRIA E COMERCIO DE COUROS LTDA;Dom Eliseu,PA, Brasil;11/10/2019;2020;2019;PARA;Licença de Operação;2024;BRASIL;POINT(-47.560194 -4.425136);1
Licença de Operação;12507;25/11/2020;24/11/2024;2;Ativo;Marituba;PA;2019/0000020414;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Canteiro de obras somente com  instalações administrativas (alojamento, almoxarifado, refeitório, etc);-1,364044;-48,358371;DLA;Encaminhado;ODEBRECHT ENGENHARIA E CONSTRUÇÃO INTERNACIONAL S.A.;Marituba,PA, Brasil;21/05/2019;2020;2019;PARA;Licença de Operação;2024;BRASIL;POINT(-48.3583709 -1.3640444);1
Licença de Operação;12390;11/09/2020;10/09/2024;2;Ativo;Juruti;PA;2019/0000026238;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Posto Revendedor, Posto Flutuante, Posto de Abastecimento, Posto Varejista de Querosene e Gasolina de Aviação;-2,152222;-56,092222;NURE-SAN;Arquivado;SOL NASCENTE COMÉRCIO DE PETRÓLEO LTDA.;Juruti,PA, Brasil;27/06/2019;2020;2019;PARA;Licença de Operação;2024;BRASIL;POINT(-56.092222 -2.152222);1
Licença de Operação;12298;08/07/2020;07/07/2024;2;Ativo;Altamira;PA;2020/0000000612;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Fabricação de tintas, vernizes, impermeabilizantes, esmaltes, lacas, solventes, secantes e graxas;-3,248336;-52,269142;NURE-ALT;Arquivado;W. REZENDE SOARES EIRELI - EPP;Altamira,PA, Brasil;08/01/2020;2020;2020;PARA;Licença de Operação;2024;BRASIL;POINT(-52.269142 -3.248336);1
Licença de Operação;12427;02/10/2020;01/10/2024;2;Ativo;Dom Eliseu;PA;2020/0000020595;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Terminais de distribuição de combustíveis, Terminal Revendedor Retalhista (TRR), Terminal Transportador Retalhista e Bases de Distribuição de combustíveis e lubrificantes;-4,322119;-47,553925;NURE-PARAG;Encaminhado;TRR CLOTILDE;Dom Eliseu,PA, Brasil;10/08/2020;2020;2020;PARA;Licença de Operação;2024;BRASIL;POINT(-47.553925 -4.322119);1
Licença de Operação;12420;30/09/2020;29/09/2024;2;Ativo;Parauapebas;PA;2020/0000016121;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Transporte de Minérios/coque;-6,0675;-49,902222;NURE-MAR;Arquivado;ROSA E BORGES TRANSPORTES LTDA;Parauapebas,PA, Brasil;02/07/2020;2020;2020;PARA;Licença de Operação;2024;BRASIL;POINT(-49.902222 -6.0675);1
Licença de Operação;12634;19/02/2021;18/02/2025;2;Ativo;Belém;PA;2020/0000021648;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Produção de gases em geral;-1,453158;-48,478978;DLA;Encaminhado;CARBOMAN-GÁS CARBÔNICO DE MANAUS LTDA;Belém,PA, Brasil;14/08/2020;2021;2020;PARA;Licença de Operação;2025;BRASIL;POINT(-48.478978 -1.453158);1
Licença de Operação;13087;12/11/2021;11/11/2025;2;Ativo;Marabá;PA;2020/0000004240;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Captação / Tratamento / Distribuição de Água Potável;-5,339197;-49,124319;CINFAP;Notificado;COMPANHIA DE SANEAMENTO DO PARÁ - COSANPA;Marabá,PA, Brasil;07/02/2020;2021;2020;PARA;Licença de Operação;2025;BRASIL;POINT(-49.124319 -5.339197);1
Licença de Operação;14351;06/09/2023;05/09/2027;2;Ativo;Parauapebas;PA;2019/0000049448;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Penitenciária e Centros de Recuperação de Infratores;-6,149725;-49,864889;DLA;Em análise;SUSIPE - CADEIA PUBLICA MASCULINA DE PARAUAPEBAS;Parauapebas,PA, Brasil;02/12/2019;2023;2019;PARA;Licença de Operação;2027;BRASIL;POINT(-49.864889 -6.149725);1
Licença de Operação;12410;23/09/2020;22/09/2024;2;Ativo;Marabá;PA;2020/0000023490;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Transporte de Minérios/coque;-5,377286;-49,138772;NURE-MAR;Arquivado;TRANSARAGUAIA TRANSPORTES DE CARGAS EIRELI;Marabá,PA, Brasil;28/08/2020;2020;2020;PARA;Licença de Operação;2024;BRASIL;POINT(-49.138772 -5.377286);1
Licença de Operação;13140;26/11/2021;25/11/2025;2;Ativo;Paragominas;PA;2020/0000028997;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Posto Revendedor, Posto Flutuante, Posto de Abastecimento, Posto Varejista de Querosene e Gasolina de Aviação;-2,995644;-47,353756;NURE-PARAG;Deferido;FAZENDA RIO CAPIM IV PINDOBAL VI;Paragominas,PA, Brasil;13/10/2020;2021;2020;PARA;Licença de Operação;2025;BRASIL;POINT(-47.353756 -2.995644);1
Licença de Operação;13090;26/11/2021;25/11/2025;2;Ativo;Marabá;PA;2020/0000035106;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Terminais de distribuição de combustíveis, Terminal Revendedor Retalhista (TRR), Terminal Transportador Retalhista e Bases de Distribuição de combustíveis e lubrificantes;-5,419417;-49,100528;NURE-MAR;Deferido;PETRÓLEO SABBÁ S.A;Marabá,PA, Brasil;30/11/2020;2021;2020;PARA;Licença de Operação;2025;BRASIL;POINT(-49.100528 -5.419417);1
Licença de Operação;13177;15/12/2021;14/12/2025;2;Ativo;Redenção;PA;2020/0000030414;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Penitenciária e Centros de Recuperação de Infratores;-8,0175;-50,061667;DLA;Em análise;SUPERINTENDÊNCIA DO SISTEMA PENITENCIÁRIO DO ESTADO DO PARÁ - SUSIPE;Redenção,PA, Brasil;15/10/2020;2021;2020;PARA;Licença de Operação;2025;BRASIL;POINT(-50.061667 -8.0175);1
Licença de Operação;12484;06/11/2020;05/11/2024;2;Ativo;Paragominas;PA;2020/0000030006;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Prestação de serviços fitossanitários/domissanitários com utilização de controle de pragas e vetores;-2,996431;-47,360303;NURE-PARAG;Arquivado;HIGIBEM SERVIÇOS LTDA - ME;Paragominas,PA, Brasil;20/10/2020;2020;2020;PARA;Licença de Operação;2024;BRASIL;POINT(-47.360303 -2.996431);1
Licença de Operação;15138;05/06/2025;04/06/2029;2;Ativo;Concórdia Do Pará;PA;2021/0000022031;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Extração de óleos brutos, de óleos de essências vegetais e de matérias graxas animais;-1,989283;-47,956958;DLA;Encaminhado;DENDE DO TAUA S.A;Concórdia Do Pará,PA, Brasil;15/07/2021;2025;2021;PARA;Licença de Operação;2029;BRASIL;POINT(-47.956958 -1.989283);1
Licença de Operação;14883;15/01/2025;14/01/2029;2;Ativo;Capanema;PA;2021/0000012404;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Fabricação de Cimento;-1,215858;-47,188294;DLA;Deferido;CIMENTOS DO BRASIL S.A - CIBRASA;Capanema,PA, Brasil;22/04/2021;2025;2021;PARA;Licença de Operação;2029;BRASIL;POINT(-47.188294 -1.215858);1
Licença de Operação;14524;28/11/2023;27/11/2027;2;Ativo;Tomé-Açu;PA;2021/0000014540;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Transporte, coleta e destinação final de resíduos sólidos urbanos;-2,419253;-48,15265;CIND;Arquivado;PRESERVE COLETORA DE RESÍDUOS LTDA - ME;Tomé-Açu,PA, Brasil;12/05/2021;2023;2021;PARA;Licença de Operação;2027;BRASIL;POINT(-48.15265 -2.419253);1
Licença de Operação;13523;08/06/2022;07/06/2026;2;Ativo;Santarém;PA;2021/0000021035;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Posto Revendedor, Posto Flutuante, Posto de Abastecimento, Posto Varejista de Querosene e Gasolina de Aviação;-2,425;-54,713889;NURE-SAN;Em análise;VINHOTE E ALBARADO LTDA;Santarém,PA, Brasil;08/07/2021;2022;2021;PARA;Licença de Operação;2026;BRASIL;POINT(-54.713889 -2.425);1
Licença de Operação;15050;06/08/2024;05/08/2028;2;Ativo;Belém;PA;2021/0000034173;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Incineração de substâncias e/ou produtos perigosos;-1,411056;-48,384361;CIND;Deferido;TRANSCIDADE SERVICOS AMBIENTAIS EIRELI - CIDADE LIMPA AMBIENTAL;Belém,PA, Brasil;13/10/2021;2024;2021;PARA;Licença de Operação;2028;BRASIL;POINT(-48.384361 -1.411056);1
Licença de Operação;13405;08/04/2022;07/04/2026;2;Ativo;Santarém;PA;2021/0000033014;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Prestação de serviços fitossanitários/domissanitários com utilização de controle de pragas e vetores;-2,437689;-54,702658;NURE-SAN;Em análise;ASSEAGRO SAUDE AMBIENTAL LTDA;Santarém,PA, Brasil;01/10/2021;2022;2021;PARA;Licença de Operação;2026;BRASIL;POINT(-54.702658 -2.437689);1
Licença de Operação;13058;08/10/2021;07/10/2025;2;Ativo;Marabá;PA;2021/0000028316;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Incineração de substâncias e/ou produtos perigosos;-5,427208;-49,079225;NURE-MAR;Arquivado;C e E GESTÃO AMBIENTAL LTDA;Marabá,PA, Brasil;25/08/2021;2021;2021;PARA;Licença de Operação;2025;BRASIL;POINT(-49.079225 -5.427208);1
Licença de Operação;13436;26/04/2022;25/04/2026;2;Ativo;Santarém;PA;2021/0000038890;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Prestação de serviços fitossanitários/domissanitários com utilização de controle de pragas e vetores;-2,418661;-54,711356;NURE-SAN;Arquivado;PREVENSAN CENTRO DE SERVIÇOS AMBIENTAIS LTDA;Santarém,PA, Brasil;19/11/2021;2022;2021;PARA;Licença de Operação;2026;BRASIL;POINT(-54.711356 -2.418661);1
Licença de Operação;13235;13/01/2022;12/01/2026;2;Ativo;Parauapebas;PA;2021/0000043926;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Transporte de Minérios/coque;-6,076392;-49,893636;NURE-MAR;Deferido;AZUL LOCACOES E COMERCIO EIRELI;Parauapebas,PA, Brasil;30/12/2021;2022;2021;PARA;Licença de Operação;2026;BRASIL;POINT(-49.893636 -6.076392);1
Licença de Operação;14161;24/05/2023;23/05/2027;2;Ativo;Belém;PA;2022/0000007110;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Instalação portuária dentro ou fora do porto organizado e terminal de uso privado somente para cargas não perigosas;-1,281583;-48,448667;DLA;Encaminhado;MAJONAV TRANSPORTE FLUVIAL DA BACIA AMAZÔNICA LTDA - ME;Belém,PA, Brasil;04/03/2022;2023;2022;PARA;Licença de Operação;2027;BRASIL;POINT(-48.448667 -1.281583);1
Licença de Operação;13435;29/04/2022;28/04/2026;2;Ativo;Santarém;PA;2022/0000002386;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Desdobro de madeira em tora para madeira serrada /laminada/ faqueada;-2,631444;-54,745889;NURE-SAN;Deferido;LAMINADOS DE MADEIRA SANTARÉM EIRELI-ME-SERRARIA;Santarém,PA, Brasil;21/01/2022;2022;2022;PARA;Licença de Operação;2026;BRASIL;POINT(-54.745889 -2.631444);1
Licença de Operação;13442;28/04/2022;27/04/2026;2;Ativo;Santarém;PA;2021/0000041028;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Transporte de Minérios/coque;-2,503861;-54,684289;NURE-SAN;Em análise;CALNAVE MINERAÇÃO E NAVEGAÇÃO EIRELI;Santarém,PA, Brasil;06/12/2021;2022;2021;PARA;Licença de Operação;2026;BRASIL;POINT(-54.684289 -2.503861);1
Licença de Operação;13576;24/06/2022;23/06/2026;2;Ativo;Altamira;PA;2022/0000010494;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Posto Revendedor, Posto Flutuante, Posto de Abastecimento, Posto Varejista de Querosene e Gasolina de Aviação;-8,616192;-55,049586;NURE-ITA;Notificado;ERALDO E. D. GUIMARÃES E CIA LTDA;Altamira,PA, Brasil;30/03/2022;2022;2022;PARA;Licença de Operação;2026;BRASIL;POINT(-55.049586 -8.616192);1
Licença de Operação;13569;30/06/2022;29/06/2026;2;Ativo;Canaã Dos Carajás;PA;2021/0000041328;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Depósito de produtos e substâncias perigosas;-6,503086;-49,862544;NURE-MAR;Arquivado;GLOBAL X SERVICE LTDA;Canaã Dos Carajás,PA, Brasil;07/12/2021;2022;2021;PARA;Licença de Operação;2026;BRASIL;POINT(-49.862544 -6.503086);1
Licença de Operação;13493;13/10/2022;12/10/2026;2;Ativo;Parauapebas;PA;2022/0000014027;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Transporte de Minérios/coque;-6,053167;-49,892194;NURE-MAR;Arquivado;E. L. DOS SANTOS LOCAÇÕES;Parauapebas,PA, Brasil;29/04/2022;2022;2022;PARA;Licença de Operação;2026;BRASIL;POINT(-49.892194 -6.053167);1
Licença de Operação;13509;01/06/2022;31/05/2026;2;Ativo;Marabá;PA;2022/0000016460;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Transporte de Minérios/coque;-5,371156;-49,130969;NURE-MAR;Deferido;AG SERVIÇOS TRANSPORTES E CONSTRUÇÕES LTDA;Marabá,PA, Brasil;18/05/2022;2022;2022;PARA;Licença de Operação;2026;BRASIL;POINT(-49.130969 -5.371156);1
Licença de Operação;14379;20/09/2023;19/09/2027;2;Ativo;Santarém;PA;2022/0000017439;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Posto Revendedor, Posto Flutuante, Posto de Abastecimento, Posto Varejista de Querosene e Gasolina de Aviação;-2,425861;-54,707806;NURE-SAN;Arquivado;AUTO POSTO NACIONAL LTDA;Santarém,PA, Brasil;25/05/2022;2023;2022;PARA;Licença de Operação;2027;BRASIL;POINT(-54.707806 -2.425861);1
